Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2015,4,Campeche,El patrimonio,Extorsión,Extorsión,Extorsión,2,0,0,2,3,3,3,1,4.0,7.0,3.0,6.0
2015,4,Campeche,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,17,12,14,18,21,26,19,23,16.0,27.0,19.0,23.0
2015,4,Campeche,El patrimonio,Despojo,Despojo,Despojo,1,1,2,0,1,1,2,0,1.0,1.0,0.0,1.0
2015,4,Campeche,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,2,4,5,3,2,0,7,4,2.0,0.0,3.0,0.0
2015,4,Campeche,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,3,1,3,5,1,1,0.0,2.0,0.0,1.0
2015,4,Campeche,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,1,0,2,1,1,1,0,1.0,1.0,2.0,1.0
2015,4,Campeche,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1.0
2015,4,Campeche,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,2,6,3,3,17,3,4,3,1.0,7.0,6.0,3.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,2,3,0,1,9,1,1,0,1.0,5.0,3.0,1.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,3,4,2,1,3,2,5,0,4.0,6.0,9.0,4.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,1,0,4,0,1,0.0,1.0,0.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,2,6,2,3,3,1,0,0,1.0,1.0,0.0,2.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,1,0,3,0,0,0.0,0.0,0.0,0.0
2015,4,Campeche,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,7,0,5,4,17,6,8,3,4.0,8.0,10.0,4.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,28,11,15,12,8,9,15,8,7.0,7.0,6.0,13.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,6,3,3,3,5,4,3,7,4.0,1.0,5.0,5.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,16,7,14,7,11,1,5,6,4.0,4.0,6.0,8.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,30,17,16,18,23,19,24,18,20.0,20.0,16.0,31.0
2015,5,Coahuila de Zaragoza,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,2,0,1,0,0,0,0,0,1.0,0.0,1.0,0.0
